playerID,year,stint,tmID,GP_player,GS,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,pos,height,weight,college,birthDate,award,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,GP_team,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,W,L,PER,TS%,eFG%,stocks,dar
walsema01w,3,0,WAS,18,0,104,13,7,14,7,2,0,9,8,25,6,2,0,7,1,0,1,0,7,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,F,74.0,184,1,1978-10-28,[],EA,3,1,100,010,001,806,1910,359,478,164,443,330,708,1038,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,989,442,570,237,441,101,2116,17,15,32,9,7,8,8,12,9,6450,259237,Verizon Center,3.0,2.0,0.39932254741617396,2.116738769385695,2.1912479740680713,0.1685575364667747,0.22115384615384615
washico01w,1,0,HOU,25,0,236,43,3,16,24,16,0,19,19,33,12,20,16,15,3,0,6,0,92,14,4,7,6,5,1,8,4,9,3,6,5,7,3,0,G,66.0,138,1,1971-01-17,[],WE,2,1,100,100,100,891,1894,521,634,172,491,273,724,997,494,554,284,440,104,2475,786,1938,370,508,124,418,290,612,902,473,648,233,480,85,2066,27,5,32,14,2,13,3,17,4,6475,196077,Compaq Center,6.0,0.0,1.5151844692336622,9.836917326467784,7.823780757330191,3.059967585089141,0.1483050847457627
washico01w,2,0,HOU,32,32,1013,169,20,98,122,69,9,57,63,177,63,22,14,81,29,1,2,2,74,7,2,7,5,2,0,2,5,17,3,0,0,10,1,0,G,66.0,138,1,1971-01-17,[],WE,4,1,010,001,001,747,1908,415,539,138,435,348,710,1058,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,982,452,561,248,433,120,1994,19,13,32,11,5,8,8,13,8,6450,181115,Compaq Center,0.0,2.0,8.349064275038346,37.15807460847031,35.943695116702834,64.03079416531604,0.1934846989141165
washico01w,3,1,HOU,21,15,349,44,7,34,31,13,0,20,38,50,17,2,2,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,66.0,138,1,1971-01-17,[],WE,2,1,010,001,001,755,1778,453,585,109,332,299,702,1001,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,973,446,606,262,464,71,1892,24,8,32,14,2,10,6,16,5,6425,188648,Compaq Center,1.0,2.0,2.5768888350133294,12.22885640602224,11.878444084278767,3.676661264181523,0.15472779369627507
washico01w,3,2,IND,11,8,325,80,7,26,48,23,2,24,22,70,26,20,14,31,14,0,3,3,110,25,1,5,14,3,0,6,10,27,9,1,1,16,6,0,G,66.0,138,1,1971-01-17,[],EA,4,1,010,001,001,731,1825,455,580,180,543,315,633,948,447,559,268,438,100,2097,804,1817,359,503,162,464,288,644,932,507,647,226,470,145,2129,16,16,32,10,6,6,10,12,9,6425,134945,Conseco Fieldhouse,1.0,2.0,2.399681579883473,13.369093945651546,12.416068534382957,6.584278768233387,0.17846153846153845
washico01w,4,0,IND,20,10,348,63,2,27,48,14,2,30,32,67,19,13,11,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,66.0,138,1,1971-01-17,[],EA,5,0,001,001,001,839,2011,449,563,210,600,334,654,988,539,668,299,474,121,2337,837,1908,490,638,157,421,309,677,986,570,631,227,512,170,2321,16,18,34,11,6,5,12,12,12,6875,141778,Conseco Fieldhouse,0.0,0.0,1.5782386229061296,12.215767768024776,10.943660949708507,4.512155591572123,0.12931034482758622
washito01w,1,0,WAS,19,0,103,26,6,8,5,2,0,4,4,29,8,6,4,14,6,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,F,71.0,160,1,1977-12-30,[],EA,4,1,010,001,001,832,1813,403,578,109,335,300,646,946,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,911,513,595,261,456,102,2221,14,18,32,7,9,7,9,13,8,6400,244134,Verizon Center,0.0,2.0,0.993018363762615,3.4294852749837617,3.1660425864863355,0.16693679092382496,0.1553398058252427
washito01w,2,0,WAS,30,2,336,101,19,24,10,4,2,14,5,114,41,11,9,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,71.0,160,1,1977-12-30,[],EA,8,0,001,001,001,739,1915,333,504,117,418,356,699,1055,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,1068,487,543,261,454,103,2075,10,22,32,8,8,2,14,4,17,6500,246667,Verizon Center,0.0,0.0,3.7680785271636044,11.570519342296985,10.986948733259402,1.6337115072933548,0.14583333333333334
washito01w,3,0,WAS,25,0,291,73,27,11,15,3,2,16,6,86,28,13,11,18,6,0,4,0,52,20,1,2,2,3,0,1,4,14,7,5,4,5,2,0,F,71.0,160,1,1977-12-30,[],EA,3,1,100,010,001,806,1910,359,478,164,443,330,708,1038,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,989,442,570,237,441,101,2116,17,15,32,9,7,8,8,12,9,6450,259237,Verizon Center,3.0,2.0,2.7315163489694183,9.38440295706544,8.500433455203346,1.179092382495948,0.14776632302405499
washito01w,4,2,SEA,11,0,121,33,7,4,5,4,0,5,8,33,13,5,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,71.0,160,1,1977-12-30,[],WE,5,0,001,001,001,890,2045,442,567,166,500,342,732,1074,548,644,232,465,138,2388,844,2039,441,591,145,437,352,689,1041,456,570,245,459,104,2274,18,16,34,13,4,5,12,11,13,6850,120857,KeyArena at Seattle Center,0.0,0.0,1.0230075600915132,4.596333063209076,4.159913560237709,0.39222042139384117,0.12396694214876033
washito01w,4,1,WAS,13,0,101,20,5,5,3,1,0,5,4,30,7,2,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,71.0,160,1,1977-12-30,[],EA,7,0,001,001,001,896,2191,381,507,157,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,9,25,34,3,14,6,11,7,17,6875,238710,Verizon Center,0.0,0.0,0.853915401398701,2.6505067978938706,2.4554294975688817,0.08184764991896272,0.10891089108910891
wautean01w,1,0,CLE,32,0,598,199,47,82,37,21,24,63,75,149,78,58,43,2,0,0,6,0,107,28,5,13,5,3,3,8,7,27,13,6,2,2,0,0,C,76.0,193,0,1980-10-12,[],EA,2,1,100,010,001,809,1828,426,570,141,407,331,603,934,539,647,259,538,91,2185,774,1761,455,583,119,368,277,596,873,540,693,305,552,95,2122,17,15,32,13,3,4,12,13,8,6500,137532,Quicken Loans Arena,3.0,3.0,9.250545863785694,27.628919479444615,25.368474867566597,21.80713128038898,0.2909698996655518
wautean01w,2,0,CLE,24,14,622,234,35,79,35,17,13,50,55,153,87,75,60,2,0,0,3,3,86,34,6,4,2,2,3,4,10,19,13,9,8,0,0,0,C,76.0,193,0,1980-10-12,[],EA,1,1,010,001,001,763,1770,372,505,106,335,297,662,959,503,532,267,444,83,2004,664,1745,328,444,132,417,297,594,891,434,597,225,496,127,1788,22,10,32,14,2,8,8,15,6,6425,147373,Quicken Loans Arena,1.0,2.0,10.419168474195484,31.70648821038323,28.66177265071345,15.121555915721233,0.2315112540192926
wautean01w,3,0,CLE,28,25,802,314,45,95,39,16,21,59,74,217,120,87,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,76.0,193,0,1980-10-12,[],EA,7,0,001,001,001,760,1820,430,553,121,374,295,674,969,480,567,221,451,83,2071,797,1834,397,521,149,441,278,640,918,530,613,242,428,109,2140,10,22,32,4,12,6,10,7,14,6550,149084,Quicken Loans Arena,0.0,0.0,13.498162447490236,39.97072906122213,35.94021913674761,24.047001620745544,0.22069825436408977
wautean01w,5,0,NYL,13,4,271,82,10,30,21,4,8,21,28,66,29,29,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,76.0,193,0,1980-10-12,[],EA,2,1,100,010,001,819,1932,398,531,216,617,263,741,1004,539,587,209,506,124,2252,867,2096,431,579,132,416,371,730,1101,517,589,288,430,123,2297,18,16,34,11,6,7,10,10,10,6900,168062,Madison Square Garden (IV),2.0,3.0,3.1028045722173943,11.432264936334906,9.8159471538726,2.635332252836305,0.1918819188191882
wautean01w,6,0,NYL,28,28,879,383,47,137,41,18,23,71,91,279,151,105,79,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,76.0,193,0,1980-10-12,[],EA,3,1,010,001,001,828,1860,452,552,208,605,242,732,974,498,613,214,462,112,2316,859,2012,442,608,125,398,345,685,1030,473,590,275,411,86,2285,18,16,34,10,7,8,9,9,11,6925,172381,Madison Square Garden (IV),0.0,2.0,17.52781699260861,41.94613562829308,38.807270699360416,29.20502431118314,0.25597269624573377
wautean01w,9,0,SAS,32,31,980,471,47,192,56,36,38,70,75,366,195,98,70,31,11,0,9,9,300,121,13,39,14,6,12,17,26,108,48,27,24,12,1,0,C,76.0,193,0,1980-10-12,[],WE,1,1,100,100,010,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,24,10,34,15,2,9,8,10,10,6850,135722,AT&T Center,4.0,5.0,19.62267558829509,45.714199239510954,43.50550433527291,58.76823338735819,0.3193877551020408
wautean01w,10,0,SAS,17,16,463,220,29,66,19,13,6,44,39,168,92,52,35,6,1,0,3,3,82,32,8,15,10,0,0,4,7,36,14,5,4,0,0,0,C,76.0,193,0,1980-10-12,[],WE,4,1,010,001,001,936,2190,487,626,256,739,281,768,1049,598,596,257,509,116,2615,1000,2279,488,620,173,499,364,824,1188,529,643,268,502,120,2661,15,19,34,10,7,5,12,10,10,6950,127957,AT&T Center,1.0,2.0,7.563352009409088,21.622110881818713,20.65847611329783,7.128849270664505,0.24622030237580994
weathte01w,1,0,NYL,32,32,1078,205,16,93,205,65,5,86,85,153,67,81,60,44,11,0,7,7,253,32,2,17,49,19,0,20,20,34,12,11,7,5,1,1,G,68.0,161,1,1965-12-08,[],EA,1,1,100,100,010,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,20,12,32,12,4,8,8,14,7,6425,231962,Madison Square Garden (IV),4.0,3.0,7.901280225075098,47.46720705264881,41.395218270992885,61.150729335494326,0.1660482374768089
weathte01w,2,0,NYL,32,32,974,207,29,89,203,55,4,81,83,167,72,79,53,26,10,1,6,6,198,23,7,15,28,7,0,5,16,38,8,4,4,11,3,0,G,68.0,161,1,1965-12-08,[],EA,2,1,100,010,001,833,1828,336,500,160,421,255,660,915,553,616,265,437,82,2162,744,1759,461,640,133,394,304,679,983,430,600,223,496,76,2082,21,11,32,13,3,8,8,13,8,6400,250565,Madison Square Garden (IV),3.0,3.0,8.066707390290404,40.490121292432114,36.393016236570624,46.56888168557536,0.18172484599589322
weathte01w,3,0,NYL,32,32,954,108,23,63,181,42,3,78,88,114,39,54,28,20,2,2,8,8,241,53,8,27,53,8,0,14,18,40,19,18,15,2,0,0,G,68.0,161,1,1965-12-08,[],EA,1,1,100,100,010,772,1740,400,567,145,400,260,610,870,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,961,410,597,228,478,88,2015,18,14,32,10,6,8,8,11,10,6450,234717,Madison Square Garden (IV),4.0,4.0,2.9007591445235326,30.304270975101506,27.126162245159083,34.789303079416534,0.13731656184486374
weathte01w,4,0,NYL,34,34,824,98,19,78,149,28,5,62,60,96,37,32,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,161,1,1965-12-08,[],EA,6,0,001,001,001,825,1923,412,537,181,500,271,686,957,527,587,262,470,128,2243,821,1959,459,581,155,467,326,736,1062,506,614,269,480,96,2256,16,18,34,11,6,5,12,11,13,6850,212346,Madison Square Garden (IV),0.0,0.0,3.6368242329453926,29.723483849082204,25.73608860075635,22.035656401944895,0.15776699029126215
weathte01w,5,0,LAS,34,0,292,17,6,23,32,12,1,26,27,25,8,0,0,3,1,0,2,0,10,0,1,1,1,1,0,3,1,1,0,0,0,0,0,0,G,68.0,161,1,1965-12-08,[],WE,1,1,010,001,001,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,25,9,34,15,2,10,7,16,6,6975,177269,Staples Center,1.0,2.0,0.5248924547685975,8.045380875202593,8.045380875202593,3.0761750405186383,0.14383561643835616
webbum01w,1,0,MIA,13,5,195,43,3,11,14,7,4,23,29,40,10,25,21,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,70.0,162,1,1975-06-26,[],EA,6,0,001,001,001,647,1774,452,664,85,310,365,595,960,415,707,272,524,88,1831,715,1676,454,627,117,315,275,648,923,416,661,247,528,118,2001,13,19,32,9,7,4,12,9,12,6475,127721,AmericanAirlines Arena,0.0,0.0,0.6898763313506002,6.661740871389075,4.3456239870340365,1.7382495948136145,0.1282051282051282
weberma01w,8,0,NYL,2,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,200,1,1982-06-01,[],EA,4,1,010,001,001,870,2087,430,580,243,653,287,788,1075,500,618,289,612,109,2413,920,2223,471,619,190,589,378,837,1215,509,608,321,562,115,2501,16,18,34,10,7,6,11,10,10,6850,147866,Madison Square Garden (IV),1.0,2.0,0.0,0.0,0.0,0.0,0.25
weckeke01w,6,0,SAS,1,0,11,4,0,0,2,1,0,1,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,172,1,1982-12-16,[],WE,7,0,001,001,001,764,1833,503,652,110,339,256,690,946,433,650,195,535,90,2141,898,2059,463,611,142,408,351,704,1055,563,685,283,429,148,2401,7,27,34,5,12,2,15,3,19,6800,135054,AT&T Center,0.0,0.0,0.10089841278107432,0.29713668287412204,0.29713668287412204,0.008914100486223663,0.09090909090909091
weckeke01w,7,0,SAS,34,11,578,190,22,62,47,11,3,32,42,214,75,27,21,56,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,172,1,1982-12-16,[],WE,6,0,001,001,001,915,2255,504,672,189,556,354,814,1168,540,610,246,488,83,2523,974,2262,490,640,165,459,372,865,1237,560,641,254,480,129,2603,13,21,34,6,11,7,10,10,10,6800,125749,AT&T Center,0.0,0.0,5.743160468865946,19.699649761681236,18.495054454020813,6.557536466774716,0.1695501730103806
weckeke01w,8,0,SAS,14,1,73,16,4,4,4,3,1,3,7,20,6,6,4,4,0,0,2,0,5,3,0,1,0,1,0,2,1,1,1,1,1,0,0,0,F,73.0,172,1,1982-12-16,[],WE,2,1,100,010,001,923,2176,464,577,207,566,323,764,1087,567,653,283,558,130,2517,904,2139,529,688,147,454,361,776,1137,516,619,257,583,137,2484,20,14,34,9,8,11,6,13,9,6875,128680,AT&T Center,2.0,3.0,0.5701739828830579,2.0903608592814886,1.7747163695299837,0.2366288492706645,0.1643835616438356
weckeke01w,9,0,WAS,9,0,48,5,4,7,7,3,0,7,5,17,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,172,1,1982-12-16,[],EA,6,0,001,001,001,885,2131,435,659,163,460,362,770,1132,483,757,241,637,93,2368,929,2096,563,760,180,528,306,787,1093,542,708,314,530,146,2601,10,24,34,6,11,4,13,6,14,6825,154637,Verizon Center,0.0,0.0,0.0073584806618681,0.5720278386881495,0.5720278386881495,0.11669367909238251,0.2916666666666667
whaleli01w,5,0,CON,31,30,946,275,21,69,148,39,0,94,72,183,83,122,89,57,20,0,8,8,255,107,5,13,41,11,3,17,23,65,30,53,43,11,4,0,G,68.0,150,1,1982-05-09,[],EA,1,1,100,100,010,876,2051,434,590,149,467,321,724,1045,572,610,299,462,96,2335,858,1996,443,599,145,384,306,757,1063,565,627,239,492,113,2304,18,16,34,10,7,8,9,14,6,6900,114017,Mohegan Sun Arena,5.0,3.0,8.722986762421636,44.53660564880632,38.959003108643095,29.897893030794165,0.13636363636363635
whaleli01w,6,0,CON,34,34,1047,411,29,99,172,42,2,89,90,290,135,156,125,46,16,0,7,7,220,78,6,18,23,6,1,20,11,57,19,48,37,15,3,0,G,68.0,150,1,1982-05-09,[],EA,1,1,100,100,010,916,2025,512,688,130,373,322,788,1110,573,624,236,452,130,2474,835,2100,452,599,122,400,350,728,1078,495,675,258,442,79,2244,26,8,34,14,3,12,5,13,7,6800,121944,Mohegan Sun Arena,5.0,3.0,15.74141238923967,48.61660438082133,41.837869557927675,37.3322528363047,0.16427889207258833
whaleli01w,7,0,CON,33,33,861,296,17,105,153,34,2,79,56,226,88,124,112,62,8,0,5,5,154,63,3,16,11,4,1,18,11,56,19,25,18,21,7,0,G,68.0,150,1,1982-05-09,[],EA,1,1,100,010,001,982,2216,545,675,174,510,342,926,1268,630,530,252,514,153,2683,948,2357,358,500,163,508,370,783,1153,528,646,273,486,103,2417,26,8,34,14,3,12,5,15,5,6825,126096,Mohegan Sun Arena,3.0,2.0,8.696085836879776,36.80645192596978,28.403207068171717,25.118314424635333,0.1835075493612079
whaleli01w,8,0,CON,34,34,1040,454,33,129,169,73,3,75,85,333,156,158,124,86,18,0,3,3,110,40,2,19,15,1,0,11,8,43,14,10,9,13,3,0,G,68.0,150,1,1982-05-09,[],EA,3,1,010,001,001,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,18,16,34,8,9,10,7,10,10,6925,135490,Mohegan Sun Arena,1.0,2.0,18.101684910277704,47.528769723191225,41.75975002555229,64.05186385737439,0.22884615384615384
whaleli01w,9,0,CON,31,31,908,435,33,141,166,45,1,58,87,306,141,157,126,80,27,0,3,3,90,40,3,11,12,4,0,7,7,30,12,15,13,12,3,0,G,68.0,150,1,1982-05-09,[],EA,2,1,010,001,001,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,21,13,34,13,4,8,9,13,7,6850,129951,Mohegan Sun Arena,1.0,2.0,16.309493265035808,42.66836905155534,37.15161915657673,33.84764991896272,0.2422907488986784
whaleli01w,10,0,CON,34,34,1000,419,40,116,156,43,5,63,87,328,141,129,115,83,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,150,1,1982-05-09,[],EA,6,0,001,001,001,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,16,18,34,12,5,4,13,10,12,6975,115496,Mohegan Sun Arena,0.0,0.0,13.925102719249635,44.12441408254159,37.553860141518754,38.897893030794165,0.204
whitede01w,5,0,NYL,31,2,420,82,51,67,9,8,10,36,37,68,37,17,8,0,0,0,5,0,34,2,3,3,1,2,0,4,6,5,1,0,0,0,0,0,F,71.0,180,1,1980-04-03,[],EA,2,1,100,010,001,819,1932,398,531,216,617,263,741,1004,539,587,209,506,124,2252,867,2096,431,579,132,416,371,730,1101,517,589,288,430,123,2297,18,16,34,11,6,7,10,10,10,6900,168062,Madison Square Garden (IV),2.0,3.0,5.270923452328436,18.487836678321948,18.51940127752884,6.126418152350081,0.3238095238095238
whitede01w,6,0,NYL,13,0,90,16,9,13,0,4,3,3,15,11,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,71.0,180,1,1980-04-03,[],EA,3,1,010,001,001,828,1860,452,552,208,605,242,732,974,498,613,214,462,112,2316,859,2012,442,608,125,398,345,685,1030,473,590,275,411,86,2285,18,16,34,10,7,8,9,9,11,6925,172381,Madison Square Garden (IV),0.0,2.0,1.2586531695272616,3.5839582030829997,2.65212907028142,0.5105348460291734,0.32222222222222224
whiteer01w,9,0,HOU,34,2,426,121,14,33,47,23,3,48,60,88,25,78,70,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,63.0,135,1,1986-08-26,[],WE,5,0,001,001,001,923,2213,563,736,152,481,376,803,1179,556,728,295,599,120,2561,903,2186,582,781,218,580,349,743,1092,542,744,313,555,165,2606,17,17,34,13,4,4,13,10,10,6925,111951,Toyota Center,0.0,0.0,2.7376066421229623,17.074670895374464,10.003499336967733,8.975688816855754,0.17136150234741784
whiteer01w,10,0,IND,2,0,18,2,0,2,4,1,1,0,1,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,63.0,135,1,1986-08-26,[],EA,1,1,100,100,010,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,22,12,34,14,3,8,9,17,5,6925,134964,Conseco Fieldhouse,6.0,4.0,0.06827553635255273,0.2431118314424635,0.2431118314424635,0.029173419773095625,0.2222222222222222
whiteta01w,6,0,IND,34,3,693,242,21,32,53,30,7,70,62,254,85,58,47,81,25,1,4,0,16,0,2,0,1,0,0,0,1,8,0,0,0,1,0,0,G,67.0,154,1,1982-09-27,[],EA,2,1,100,010,001,784,1958,452,595,150,468,341,671,1012,493,668,336,477,95,2170,775,1798,460,642,123,367,279,711,990,435,644,234,558,113,2133,21,13,34,14,3,7,10,14,6,6925,142494,Conseco Fieldhouse,2.0,2.0,6.933422563738745,24.310313396709713,21.557032376625532,20.77876823338736,0.12987012987012986
whiteta01w,7,0,IND,34,0,745,302,32,50,52,27,9,51,66,304,113,76,57,88,19,1,2,0,35,9,0,3,2,0,0,4,6,10,4,1,0,4,1,0,G,67.0,154,1,1982-09-27,[],EA,3,1,010,001,001,873,2144,518,676,171,551,339,755,1094,501,606,354,528,93,2435,883,2043,413,559,137,444,288,773,1061,507,685,259,617,105,2316,21,13,34,12,5,9,8,12,8,6850,122768,Conseco Fieldhouse,0.0,2.0,9.087486688246443,27.016028012999776,24.3278437686599,21.73419773095624,0.15838926174496645
whiteta01w,8,0,IND,34,9,841,368,25,65,65,36,10,99,76,352,136,63,53,127,43,2,5,1,82,9,2,7,10,5,2,9,10,15,4,0,0,6,1,0,G,67.0,154,1,1982-09-27,[],EA,2,1,100,010,001,907,2167,478,617,188,546,341,812,1153,511,646,308,589,136,2480,881,2192,450,608,158,483,369,795,1164,475,663,280,610,114,2370,21,13,34,12,5,9,8,12,8,6875,133915,Conseco Fieldhouse,3.0,3.0,10.432871923138608,33.02441908488059,30.49430436864594,31.350081037277146,0.16171224732461356
whiteta01w,9,0,IND,33,22,894,328,27,74,80,43,14,85,88,325,119,60,51,120,39,0,3,0,42,16,2,1,2,2,0,6,5,16,6,3,3,4,1,0,G,67.0,154,1,1982-09-27,[],EA,4,1,010,001,001,876,2179,495,656,226,662,349,778,1127,500,727,324,585,165,2473,891,2127,540,706,135,415,338,833,1171,477,659,294,608,130,2457,17,17,34,11,6,6,11,12,8,6950,130941,Conseco Fieldhouse,1.0,2.0,9.566707135315625,33.811500928446435,30.87370652038399,41.294975688816855,0.1767337807606264
whiteta01w,10,0,CON,30,15,659,285,21,61,66,35,9,37,73,247,97,50,42,130,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,67.0,154,1,1982-09-27,[],EA,6,0,001,001,001,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,16,18,34,12,5,4,13,10,12,6975,115496,Mohegan Sun Arena,0.0,0.0,9.24118745873226,28.28999295066065,26.26936528454911,23.497568881685577,0.19119878603945373
whitiva01w,2,0,MIN,26,15,462,88,25,58,16,15,14,34,62,90,24,54,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-F,74.0,199,1,1972-04-09,[],WE,6,0,001,001,001,671,1810,559,727,176,552,308,693,1001,437,695,210,507,127,2077,752,1927,499,624,153,472,328,688,1016,511,719,259,470,126,2156,12,20,32,6,10,6,10,9,12,6475,120607,Target Center,0.0,0.0,3.570469971745625,14.480711760321139,9.983792544570504,10.857374392220422,0.24242424242424243
whitiva01w,3,0,MIN,6,3,52,13,3,6,5,2,2,4,10,13,4,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-F,74.0,199,1,1972-04-09,[],WE,8,0,001,001,001,727,1775,383,578,166,500,309,650,959,466,617,226,529,102,2003,747,1807,469,613,141,389,302,612,914,495,618,273,465,117,2104,10,22,32,7,9,3,13,6,15,6475,139874,Target Center,0.0,0.0,0.4150455809272139,1.4983916671690858,1.2965964343598055,0.1685575364667747,0.25
whitmta01w,1,0,NYL,32,16,689,277,34,71,20,17,17,53,102,253,109,84,59,3,0,1,7,7,196,81,9,18,6,3,9,15,22,65,31,24,18,2,1,0,F,74.0,190,1,1977-06-05,[],EA,1,1,100,100,010,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,20,12,32,12,4,8,8,14,7,6425,231962,Madison Square Garden (IV),4.0,3.0,10.218687305516795,26.669553482255306,24.055259095073062,18.983792544570502,0.20174165457184326
whitmta01w,2,0,NYL,32,29,752,226,29,68,19,17,10,33,70,222,96,58,33,2,1,0,6,6,152,42,10,12,4,4,4,7,13,44,18,10,6,1,0,0,F,74.0,190,1,1977-06-05,[],EA,2,1,100,010,001,833,1828,336,500,160,421,255,660,915,553,616,265,437,82,2162,744,1759,461,640,133,394,304,679,983,430,600,223,496,76,2082,21,11,32,13,3,8,8,13,8,6400,250565,Madison Square Garden (IV),3.0,3.0,8.800016049780588,27.820877758908075,26.48969877494999,16.45380875202593,0.16489361702127658
whitmta01w,3,0,NYL,32,32,977,406,43,98,23,27,43,49,102,310,148,150,110,1,0,1,8,8,271,129,8,28,10,3,4,9,20,93,51,37,26,3,1,0,F,74.0,190,1,1977-06-05,[],EA,1,1,100,100,010,772,1740,400,567,145,400,260,610,870,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,961,410,597,228,478,88,2015,18,14,32,10,6,8,8,11,10,6450,234717,Madison Square Garden (IV),4.0,4.0,16.9429500287971,42.745223973240456,37.79892298844565,55.42139384116693,0.21596724667349027
whitmta01w,4,0,NYL,33,29,823,271,38,84,25,35,22,57,100,242,110,76,50,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,74.0,190,1,1977-06-05,[],EA,6,0,001,001,001,825,1923,412,537,181,500,271,686,957,527,587,262,470,128,2243,821,1959,459,581,155,467,326,736,1062,506,614,269,480,96,2256,16,18,34,11,6,5,12,11,13,6850,212346,Madison Square Garden (IV),0.0,0.0,11.447092768918445,32.80929972777312,30.453105535984566,38.015397082658026,0.2174969623329283
